Income,Living_Standards,Homeownership_Status,Location,Work_Experience,Type_of_Housing,Number_of_Dependents,Household_Size,Age,Employment_Status
65004,Low,Own,Urban,18,Single-family home,1,4,57,Part-time
70442,Medium,Rent,Urban,6,Apartment,0,3,29,Part-time
70314,Medium,Own,Urban,44,Townhouse,5,5,39,Part-time
73620,Medium,Rent,Urban,0,Apartment,5,7,39,Full-time
2926451,High,Rent,Urban,38,Single-family home,2,7,67,Part-time
2862614,High,Rent,Urban,36,Apartment,2,1,64,Self-employed
4844569,High,Own,Suburban,17,Single-family home,3,5,34,Part-time
72920,Medium,Rent,Urban,7,Single-family home,5,1,46,Full-time
64918,Low,Rent,Urban,14,Townhouse,0,2,63,Part-time
73710,Medium,Own,Urban,49,Single-family home,5,3,31,Part-time
74598,Medium,Own,Suburban,5,Townhouse,5,4,67,Full-time
68544,Low,Own,Urban,36,Townhouse,1,2,37,Part-time
69612,Low,Rent,Urban,21,Single-family home,3,2,67,Part-time
68454,Low,Own,Urban,10,Apartment,1,6,65,Full-time
69572,Low,Own,Urban,25,Apartment,2,6,50,Full-time
180227,High,Own,Rural,7,Apartment,1,5,60,Self-employed
73154,Medium,Own,Urban,8,Townhouse,2,5,32,Part-time
73792,Medium,Rent,Suburban,12,Apartment,4,6,29,Full-time
73268,Medium,Rent,Urban,2,Single-family home,2,6,57,Part-time
7189806,High,Rent,Urban,2,Single-family home,5,1,37,Self-employed
48094,Low,Rent,Rural,6,Apartment,2,1,47,Self-employed
74309,Medium,Rent,Urban,2,Apartment,5,2,55,Full-time
73594,Medium,Rent,Suburban,10,Apartment,3,2,20,Part-time
39291,Low,Rent,Urban,45,Apartment,5,5,45,Part-time
67160,Low,Own,Urban,27,Single-family home,5,5,43,Part-time
123629,Medium,Own,Urban,41,Apartment,5,7,47,Part-time
2185268,High,Rent,Rural,30,Single-family home,3,7,30,Full-time
72028,Medium,Own,Suburban,8,Single-family home,0,4,30,Self-employed
74458,Medium,Own,Urban,26,Townhouse,0,3,19,Self-employed
65950,Low,Rent,Urban,11,Townhouse,2,4,54,Full-time
5920128,High,Rent,Urban,7,Apartment,4,3,66,Full-time
107067,Medium,Own,Urban,43,Townhouse,0,2,55,Part-time
6040818,High,Own,Urban,40,Townhouse,2,5,19,Full-time
241777,High,Own,Urban,21,Apartment,3,4,53,Part-time
74916,Medium,Own,Suburban,17,Townhouse,0,6,43,Full-time
69088,Low,Rent,Suburban,29,Single-family home,0,3,28,Full-time
66810,Low,Rent,Suburban,48,Apartment,5,7,25,Self-employed
3587833,High,Own,Rural,10,Townhouse,5,6,61,Part-time
41984,Low,Own,Urban,1,Apartment,2,6,57,Full-time
3456277,High,Own,Suburban,28,Apartment,5,1,60,Part-time
66152,Low,Own,Urban,25,Apartment,2,3,39,Part-time
73320,Medium,Own,Rural,50,Single-family home,1,3,37,Full-time
574787,High,Rent,Urban,13,Apartment,1,6,25,Self-employed
73616,Medium,Own,Urban,27,Single-family home,4,5,46,Full-time
71528,Medium,Rent,Suburban,34,Single-family home,0,4,57,Self-employed
172629,High,Rent,Rural,5,Townhouse,1,2,43,Full-time
75278,Medium,Rent,Suburban,35,Apartment,2,4,47,Part-time
122041,Medium,Rent,Suburban,11,Townhouse,5,2,34,Part-time
67716,Low,Own,Urban,33,Townhouse,5,6,37,Self-employed
73552,Medium,Own,Suburban,5,Single-family home,0,7,69,Full-time
75032,Medium,Own,Suburban,36,Apartment,1,1,33,Full-time
506332,High,Own,Suburban,36,Townhouse,4,6,63,Self-employed
281485,High,Own,Urban,7,Apartment,4,6,60,Full-time
464028,High,Rent,Urban,36,Single-family home,4,5,24,Self-employed
403544,High,Rent,Urban,39,Single-family home,4,3,33,Full-time
255499,High,Rent,Urban,32,Townhouse,5,6,62,Part-time
115316,Medium,Rent,Rural,40,Single-family home,5,4,64,Part-time
72838,Medium,Own,Urban,45,Apartment,5,4,65,Full-time
330510,High,Own,Urban,30,Townhouse,2,2,44,Self-employed
69418,Low,Own,Rural,33,Single-family home,4,7,70,Part-time
9556337,High,Rent,Urban,10,Townhouse,3,4,40,Full-time
68604,Low,Own,Urban,35,Single-family home,5,7,41,Full-time
715669,High,Own,Urban,3,Apartment,4,3,26,Full-time
67142,Low,Own,Urban,16,Apartment,1,2,52,Part-time
66142,Low,Rent,Urban,15,Single-family home,0,3,68,Full-time
73214,Medium,Own,Suburban,29,Apartment,5,6,37,Full-time
69294,Low,Own,Urban,38,Apartment,5,7,54,Self-employed
1863561,High,Rent,Urban,43,Apartment,1,2,59,Full-time
67142,Low,Rent,Urban,48,Apartment,0,3,34,Self-employed
9796430,High,Rent,Urban,4,Townhouse,2,2,64,Self-employed
69122,Low,Rent,Urban,39,Single-family home,5,5,48,Self-employed
71302,Medium,Rent,Urban,36,Townhouse,0,4,25,Full-time
72724,Medium,Rent,Suburban,42,Single-family home,3,3,32,Self-employed
91082,Medium,Rent,Urban,25,Single-family home,5,7,48,Full-time
83099,Medium,Own,Urban,27,Apartment,4,1,70,Full-time
74818,Medium,Own,Urban,18,Apartment,1,6,47,Self-employed
5117358,High,Rent,Urban,20,Apartment,0,5,63,Full-time
74604,Medium,Own,Urban,27,Townhouse,1,5,37,Part-time
66700,Low,Own,Urban,18,Apartment,4,6,56,Full-time
65608,Low,Rent,Rural,35,Single-family home,2,3,70,Full-time
70700,Medium,Own,Urban,10,Single-family home,4,3,29,Part-time
71664,Medium,Own,Urban,18,Apartment,2,7,66,Self-employed
67226,Low,Rent,Suburban,4,Single-family home,1,1,34,Full-time
488866,High,Own,Urban,1,Apartment,2,6,59,Full-time
772239,High,Rent,Urban,24,Single-family home,5,3,47,Full-time
317181,High,Rent,Urban,50,Apartment,2,6,46,Full-time
73398,Medium,Own,Rural,25,Single-family home,2,1,36,Full-time
1218490,High,Own,Rural,29,Apartment,5,3,63,Full-time
71004,Medium,Own,Urban,16,Townhouse,2,1,28,Part-time
70814,Medium,Rent,Urban,20,Apartment,5,2,51,Full-time
74754,Medium,Own,Urban,19,Townhouse,5,4,67,Part-time
66780,Low,Rent,Urban,17,Single-family home,2,4,24,Full-time
72842,Medium,Own,Urban,46,Apartment,5,3,61,Self-employed
66568,Low,Own,Urban,15,Townhouse,0,3,51,Full-time
72916,Medium,Own,Suburban,27,Apartment,2,7,37,Full-time
68752,Low,Own,Urban,11,Single-family home,2,4,67,Self-employed
45137,Low,Own,Urban,39,Townhouse,4,7,55,Full-time
64912,Low,Rent,Suburban,5,Apartment,4,4,41,Self-employed
73396,Medium,Own,Suburban,23,Apartment,4,1,27,Full-time
386360,High,Own,Urban,49,Townhouse,2,1,49,Part-time
73720,Medium,Rent,Rural,42,Apartment,4,2,69,Full-time
55218,Low,Rent,Urban,5,Single-family home,0,7,32,Part-time
69492,Low,Own,Urban,16,Townhouse,1,2,54,Full-time
67084,Low,Own,Urban,41,Apartment,4,1,37,Full-time
49864,Low,Own,Urban,18,Apartment,5,2,20,Part-time
145706,Medium,Rent,Urban,46,Single-family home,4,5,54,Full-time
1765806,High,Rent,Urban,47,Apartment,0,7,57,Part-time
71210,Medium,Own,Urban,27,Single-family home,5,6,25,Part-time
66048,Low,Own,Urban,28,Townhouse,5,7,57,Part-time
65258,Low,Rent,Urban,48,Single-family home,5,1,61,Full-time
93250,Medium,Own,Urban,6,Apartment,5,2,40,Full-time
74616,Medium,Own,Urban,18,Townhouse,3,2,57,Part-time
40819,Low,Own,Urban,7,Single-family home,3,3,28,Self-employed
74868,Medium,Own,Urban,7,Single-family home,5,3,63,Part-time
602731,High,Own,Rural,4,Single-family home,5,3,25,Part-time
73380,Medium,Own,Suburban,42,Single-family home,5,4,46,Part-time
66852,Low,Rent,Urban,33,Townhouse,0,6,47,Part-time
2923594,High,Rent,Urban,49,Apartment,4,4,27,Self-employed
116758,Medium,Own,Urban,20,Townhouse,1,4,56,Full-time
37135,Low,Own,Urban,3,Apartment,5,1,45,Full-time
65212,Low,Own,Urban,43,Single-family home,4,3,66,Self-employed
72534,Medium,Own,Urban,35,Apartment,0,3,53,Full-time
518670,High,Own,Urban,4,Apartment,0,1,30,Part-time
42664,Low,Rent,Urban,48,Single-family home,5,4,49,Part-time
71834,Medium,Own,Urban,22,Single-family home,2,6,53,Part-time
69170,Low,Own,Urban,18,Single-family home,0,2,54,Part-time
69530,Low,Rent,Rural,41,Single-family home,2,5,43,Full-time
1096032,High,Rent,Urban,45,Apartment,0,3,39,Part-time
71022,Medium,Own,Urban,14,Apartment,2,4,21,Part-time
67218,Low,Own,Urban,13,Single-family home,2,2,48,Self-employed
69328,Low,Own,Urban,47,Townhouse,5,3,35,Full-time
73106,Medium,Own,Urban,7,Single-family home,5,3,55,Full-time
74306,Medium,Rent,Urban,8,Townhouse,4,5,41,Full-time
152923,High,Rent,Urban,39,Apartment,2,4,40,Part-time
74250,Medium,Own,Suburban,10,Townhouse,3,6,39,Full-time
3516107,High,Rent,Urban,43,Apartment,0,1,19,Full-time
75248,Medium,Own,Urban,45,Single-family home,5,2,48,Full-time
67472,Low,Own,Rural,17,Townhouse,1,7,28,Self-employed
70668,Medium,Own,Urban,31,Single-family home,0,7,45,Full-time
74624,Medium,Own,Urban,43,Apartment,4,2,63,Full-time
74044,Medium,Rent,Urban,35,Single-family home,4,4,49,Part-time
2082031,High,Rent,Urban,44,Single-family home,2,2,22,Full-time
74260,Medium,Own,Urban,20,Apartment,4,7,55,Full-time
71188,Medium,Rent,Urban,26,Single-family home,5,7,27,Part-time
68620,Low,Own,Urban,47,Townhouse,4,1,57,Part-time
2719879,High,Rent,Urban,41,Single-family home,0,7,63,Part-time
70598,Medium,Rent,Urban,20,Single-family home,3,7,41,Full-time
1080988,High,Own,Suburban,10,Single-family home,3,2,52,Full-time
72810,Medium,Rent,Suburban,43,Single-family home,2,4,61,Self-employed
74314,Medium,Own,Urban,49,Apartment,4,1,65,Full-time
2443126,High,Rent,Rural,33,Apartment,4,5,40,Part-time
1342174,High,Own,Urban,50,Apartment,3,6,34,Self-employed
5192151,High,Own,Suburban,4,Apartment,2,4,18,Full-time
4294124,High,Rent,Urban,27,Townhouse,4,6,48,Full-time
69544,Low,Rent,Suburban,9,Apartment,2,5,48,Part-time
68326,Low,Rent,Rural,47,Apartment,5,2,59,Full-time
4182993,High,Rent,Urban,11,Single-family home,0,6,59,Self-employed
69228,Low,Own,Urban,40,Apartment,5,1,70,Full-time
3667913,High,Rent,Suburban,2,Single-family home,4,6,51,Full-time
73902,Medium,Own,Urban,0,Single-family home,4,2,26,Self-employed
70612,Medium,Own,Urban,36,Single-family home,4,4,39,Full-time
75028,Medium,Own,Urban,39,Townhouse,3,5,30,Self-employed
243632,High,Rent,Urban,48,Apartment,3,5,42,Full-time
74760,Medium,Rent,Urban,0,Apartment,4,2,65,Self-employed
1336091,High,Rent,Urban,12,Single-family home,4,4,35,Full-time
488816,High,Own,Urban,37,Single-family home,0,7,68,Full-time
341511,High,Own,Rural,14,Apartment,0,7,29,Full-time
4379580,High,Rent,Urban,6,Single-family home,2,2,57,Full-time
75166,Medium,Own,Urban,29,Apartment,2,6,34,Full-time
74228,Medium,Own,Urban,23,Apartment,3,3,32,Full-time
5002656,High,Own,Suburban,7,Apartment,1,4,59,Part-time
67524,Low,Rent,Urban,2,Single-family home,0,4,32,Self-employed
9371275,High,Own,Suburban,14,Apartment,2,1,32,Self-employed
68560,Low,Own,Urban,35,Apartment,0,3,56,Part-time
69456,Low,Own,Urban,40,Single-family home,0,7,30,Full-time
67508,Low,Own,Urban,42,Single-family home,5,5,34,Full-time
73162,Medium,Rent,Urban,13,Apartment,1,2,49,Full-time
68728,Low,Own,Suburban,26,Apartment,0,5,26,Full-time
72484,Medium,Rent,Urban,29,Townhouse,5,4,57,Part-time
74626,Medium,Own,Urban,40,Townhouse,1,6,37,Part-time
67156,Low,Own,Suburban,43,Apartment,5,2,43,Self-employed
74900,Medium,Rent,Urban,36,Single-family home,5,7,44,Self-employed
69228,Low,Own,Urban,5,Single-family home,1,5,38,Part-time
69714,Low,Rent,Rural,18,Single-family home,0,2,35,Self-employed
74264,Medium,Own,Urban,36,Apartment,0,5,30,Full-time
74782,Medium,Rent,Suburban,0,Apartment,2,2,33,Self-employed
651268,High,Rent,Suburban,24,Apartment,0,5,26,Full-time
50731,Low,Rent,Urban,9,Apartment,0,5,29,Full-time
152839,High,Rent,Urban,45,Single-family home,0,2,61,Part-time
72534,Medium,Own,Urban,25,Single-family home,2,1,55,Full-time
66066,Low,Rent,Urban,22,Apartment,1,2,36,Full-time
65030,Low,Own,Suburban,16,Apartment,2,6,24,Full-time
67466,Low,Own,Urban,29,Single-family home,0,5,52,Part-time
2431318,High,Rent,Urban,26,Apartment,4,3,65,Self-employed
1943437,High,Rent,Urban,10,Single-family home,0,4,35,Full-time
121714,Medium,Rent,Urban,3,Townhouse,2,1,33,Self-employed
163008,High,Rent,Urban,17,Single-family home,5,6,56,Self-employed
73868,Medium,Own,Suburban,18,Townhouse,5,2,21,Full-time
113447,Medium,Rent,Urban,35,Apartment,2,4,42,Part-time
72068,Medium,Own,Suburban,43,Single-family home,3,6,49,Self-employed
50358,Low,Own,Urban,45,Single-family home,5,1,57,Self-employed
71644,Medium,Own,Urban,49,Apartment,4,3,30,Full-time
65446,Low,Own,Urban,25,Apartment,2,7,62,Full-time
73100,Medium,Rent,Rural,0,Single-family home,5,4,34,Self-employed
73750,Medium,Own,Urban,19,Single-family home,5,6,66,Part-time
95286,Medium,Rent,Rural,10,Single-family home,1,2,54,Full-time
175717,High,Own,Suburban,24,Townhouse,0,3,23,Full-time
466266,High,Own,Suburban,18,Townhouse,5,2,36,Part-time
68634,Low,Own,Urban,31,Single-family home,5,6,30,Full-time
68546,Low,Own,Urban,0,Townhouse,1,4,43,Part-time
68852,Low,Rent,Urban,0,Single-family home,2,2,31,Part-time
66522,Low,Own,Urban,2,Townhouse,2,6,48,Full-time
69386,Low,Own,Rural,45,Single-family home,1,3,21,Full-time
66150,Low,Own,Suburban,39,Townhouse,1,7,56,Self-employed
3695525,High,Own,Suburban,31,Single-family home,3,3,25,Part-time
3618350,High,Rent,Urban,46,Single-family home,0,4,42,Part-time
69476,Low,Rent,Urban,35,Apartment,1,4,30,Part-time
72748,Medium,Own,Urban,42,Single-family home,0,5,49,Full-time
73194,Medium,Own,Urban,7,Single-family home,5,3,55,Part-time
67726,Low,Own,Suburban,29,Townhouse,4,6,55,Part-time
5296164,High,Rent,Suburban,38,Single-family home,2,5,45,Full-time
71320,Medium,Own,Urban,33,Apartment,1,2,70,Full-time
70552,Medium,Rent,Urban,7,Townhouse,4,4,47,Full-time
67582,Low,Rent,Urban,24,Apartment,2,6,20,Full-time
762834,High,Rent,Urban,25,Single-family home,3,1,45,Self-employed
71818,Medium,Rent,Urban,26,Townhouse,2,6,20,Full-time
72230,Medium,Own,Urban,18,Single-family home,1,2,62,Full-time
66858,Low,Own,Urban,22,Single-family home,4,5,51,Self-employed
3200368,High,Own,Suburban,40,Apartment,4,3,33,Part-time
71294,Medium,Own,Urban,15,Apartment,4,4,39,Part-time
3326480,High,Own,Suburban,7,Single-family home,2,4,49,Part-time
72964,Medium,Own,Urban,29,Single-family home,0,6,55,Full-time
8695764,High,Rent,Rural,7,Townhouse,0,7,25,Self-employed
1483435,High,Own,Rural,10,Apartment,2,2,25,Full-time
90849,Medium,Rent,Urban,6,Townhouse,1,6,23,Full-time
74060,Medium,Own,Urban,20,Single-family home,2,2,31,Full-time
72590,Medium,Own,Urban,33,Single-family home,0,4,49,Part-time
70504,Medium,Own,Urban,20,Apartment,2,5,52,Full-time
71578,Medium,Rent,Urban,4,Single-family home,4,3,27,Full-time
156386,High,Rent,Urban,49,Apartment,1,4,20,Full-time
66454,Low,Own,Suburban,42,Apartment,1,4,29,Full-time
68698,Low,Own,Urban,16,Single-family home,3,2,66,Full-time
184258,High,Rent,Urban,20,Single-family home,2,3,48,Full-time
2505589,High,Own,Urban,5,Apartment,5,4,46,Full-time
68026,Low,Own,Rural,44,Single-family home,5,2,22,Full-time
73496,Medium,Rent,Urban,6,Apartment,5,1,69,Full-time
374466,High,Own,Urban,10,Single-family home,4,7,42,Part-time
199040,High,Rent,Rural,17,Single-family home,5,4,58,Full-time
143598,Medium,Own,Urban,37,Single-family home,2,1,48,Full-time
68396,Low,Rent,Urban,11,Single-family home,3,3,38,Self-employed
2515227,High,Rent,Urban,21,Apartment,3,3,37,Self-employed
1382522,High,Rent,Urban,2,Townhouse,2,4,56,Part-time
71038,Medium,Own,Urban,18,Apartment,5,7,39,Full-time
66088,Low,Own,Suburban,42,Townhouse,2,6,21,Part-time
73508,Medium,Rent,Urban,22,Apartment,2,5,30,Full-time
67562,Low,Own,Urban,33,Apartment,0,2,62,Full-time
74072,Medium,Rent,Urban,2,Single-family home,3,2,59,Full-time
69984,Low,Rent,Urban,22,Apartment,1,5,67,Self-employed
179805,High,Rent,Urban,48,Apartment,5,7,66,Part-time
75110,Medium,Own,Rural,4,Single-family home,5,1,37,Full-time
67470,Low,Own,Rural,28,Single-family home,0,6,69,Self-employed
70932,Medium,Own,Urban,33,Single-family home,4,6,30,Full-time
71204,Medium,Own,Urban,43,Townhouse,1,3,34,Full-time
1793874,High,Own,Urban,4,Apartment,1,4,53,Part-time
210639,High,Own,Rural,28,Apartment,1,2,50,Part-time
71676,Medium,Rent,Urban,44,Apartment,3,2,18,Full-time
72802,Medium,Rent,Urban,23,Apartment,4,4,32,Full-time
111186,Medium,Own,Suburban,38,Townhouse,0,4,30,Full-time
2824593,High,Rent,Urban,20,Apartment,4,2,34,Part-time
272823,High,Rent,Urban,31,Single-family home,5,2,41,Full-time
71824,Medium,Own,Urban,42,Townhouse,0,2,25,Part-time
65916,Low,Own,Urban,4,Single-family home,3,4,67,Full-time
1496841,High,Rent,Suburban,17,Apartment,5,6,44,Full-time
65550,Low,Own,Urban,37,Townhouse,4,1,62,Full-time
36608,Low,Own,Urban,34,Apartment,1,2,40,Self-employed
72366,Medium,Own,Urban,37,Apartment,4,7,63,Part-time
70068,Medium,Rent,Suburban,15,Single-family home,5,7,25,Part-time
66986,Low,Own,Suburban,34,Single-family home,3,1,25,Part-time
69190,Low,Rent,Urban,49,Single-family home,3,2,43,Self-employed
67386,Low,Own,Urban,23,Apartment,3,4,64,Full-time
72336,Medium,Rent,Urban,35,Townhouse,0,5,30,Part-time
483848,High,Own,Urban,4,Apartment,4,1,56,Part-time
130864,Medium,Rent,Urban,8,Single-family home,1,7,54,Part-time
70508,Medium,Rent,Urban,3,Apartment,1,7,66,Self-employed
73972,Medium,Rent,Rural,32,Apartment,2,5,45,Part-time
167025,High,Rent,Urban,26,Apartment,3,2,42,Self-employed
212127,High,Rent,Urban,21,Townhouse,5,7,33,Full-time
71746,Medium,Own,Suburban,10,Townhouse,1,2,19,Full-time
71436,Medium,Rent,Urban,4,Apartment,3,6,35,Full-time
66012,Low,Own,Urban,9,Apartment,1,4,34,Self-employed
75138,Medium,Own,Urban,2,Apartment,4,5,47,Full-time
136696,Medium,Own,Urban,14,Apartment,2,5,56,Part-time
67160,Low,Own,Rural,45,Apartment,3,2,30,Full-time
66694,Low,Own,Urban,36,Single-family home,0,7,49,Self-employed
71180,Medium,Own,Urban,39,Apartment,0,3,67,Full-time
449161,High,Own,Rural,16,Apartment,1,7,46,Part-time
67068,Low,Own,Urban,19,Single-family home,4,7,63,Part-time
72820,Medium,Own,Urban,50,Single-family home,5,6,47,Full-time
70214,Medium,Rent,Urban,3,Townhouse,3,7,35,Part-time
118276,Medium,Own,Rural,33,Apartment,2,3,30,Full-time
69518,Low,Rent,Urban,33,Apartment,4,5,60,Self-employed
313482,High,Own,Urban,30,Townhouse,1,7,38,Full-time
67778,Low,Own,Urban,33,Single-family home,4,5,47,Part-time
73492,Medium,Own,Rural,2,Apartment,2,7,38,Full-time
74886,Medium,Rent,Suburban,27,Apartment,4,1,65,Full-time
67712,Low,Own,Urban,40,Single-family home,3,2,34,Full-time
75030,Medium,Rent,Suburban,36,Single-family home,1,3,57,Part-time
231650,High,Rent,Suburban,28,Single-family home,2,4,36,Part-time
71550,Medium,Own,Urban,14,Single-family home,1,1,69,Full-time
73060,Medium,Own,Urban,35,Single-family home,5,3,32,Self-employed
645879,High,Rent,Urban,34,Townhouse,3,2,26,Full-time
70676,Medium,Rent,Urban,40,Townhouse,2,2,69,Full-time
71384,Medium,Own,Suburban,9,Single-family home,5,6,27,Full-time
602475,High,Rent,Urban,16,Single-family home,5,2,61,Full-time
72118,Medium,Own,Urban,29,Single-family home,5,3,48,Full-time
71018,Medium,Rent,Urban,7,Apartment,2,2,70,Full-time
1577116,High,Rent,Suburban,22,Single-family home,1,7,40,Full-time
72618,Medium,Own,Urban,18,Townhouse,4,6,69,Self-employed
73574,Medium,Own,Urban,36,Apartment,4,4,47,Full-time
75474,Medium,Own,Suburban,42,Single-family home,5,7,50,Full-time
69546,Low,Own,Suburban,35,Single-family home,0,6,69,Full-time
654668,High,Own,Rural,3,Townhouse,0,2,26,Full-time
68824,Low,Own,Urban,25,Single-family home,2,1,64,Full-time
919873,High,Own,Urban,46,Townhouse,1,6,18,Part-time
72914,Medium,Own,Suburban,39,Single-family home,2,4,61,Part-time
68848,Low,Rent,Urban,26,Single-family home,1,7,52,Full-time
74442,Medium,Own,Urban,12,Apartment,3,1,28,Full-time
72372,Medium,Own,Urban,43,Single-family home,0,6,51,Part-time
2656168,High,Own,Suburban,33,Single-family home,2,6,33,Part-time
75340,Medium,Own,Urban,32,Townhouse,3,1,26,Full-time
67014,Low,Own,Urban,45,Apartment,4,7,49,Full-time
73314,Medium,Own,Urban,25,Apartment,0,5,32,Part-time
75198,Medium,Own,Urban,19,Single-family home,1,5,29,Part-time
170634,High,Own,Rural,7,Single-family home,5,2,50,Self-employed
65770,Low,Own,Urban,15,Single-family home,4,4,62,Full-time
6675817,High,Rent,Urban,4,Single-family home,4,7,31,Part-time
73954,Medium,Own,Urban,33,Single-family home,3,3,25,Full-time
69578,Low,Own,Urban,46,Apartment,2,5,25,Part-time
68198,Low,Own,Rural,26,Townhouse,5,4,44,Full-time
623983,High,Rent,Rural,35,Apartment,2,5,29,Full-time
36863,Low,Rent,Urban,3,Apartment,3,6,18,Part-time
66220,Low,Own,Urban,41,Single-family home,4,4,60,Part-time
68380,Low,Own,Urban,49,Apartment,0,2,57,Full-time
71370,Medium,Own,Urban,6,Single-family home,4,1,59,Part-time
70766,Medium,Own,Urban,36,Apartment,3,5,68,Full-time
73844,Medium,Rent,Urban,35,Townhouse,4,7,28,Part-time
5650280,High,Rent,Suburban,23,Single-family home,5,1,56,Full-time
976109,High,Own,Suburban,14,Apartment,4,6,60,Part-time
74886,Medium,Own,Urban,49,Apartment,4,1,48,Part-time
66872,Low,Own,Suburban,48,Apartment,4,7,34,Full-time
134245,Medium,Rent,Suburban,5,Single-family home,0,7,50,Full-time
72592,Medium,Own,Urban,25,Apartment,1,7,49,Full-time
71690,Medium,Own,Rural,25,Townhouse,1,3,46,Full-time
1289608,High,Rent,Suburban,24,Single-family home,2,3,38,Full-time
71764,Medium,Own,Urban,32,Single-family home,1,2,38,Self-employed
68974,Low,Own,Rural,2,Single-family home,1,4,57,Self-employed
75100,Medium,Rent,Urban,8,Apartment,1,7,40,Part-time
70640,Medium,Own,Urban,36,Single-family home,4,2,23,Full-time
184656,High,Rent,Urban,37,Apartment,4,4,39,Self-employed
75068,Medium,Rent,Suburban,29,Single-family home,5,6,67,Part-time
69728,Low,Own,Urban,26,Single-family home,0,7,55,Full-time
68994,Low,Rent,Urban,12,Apartment,4,3,54,Full-time
73482,Medium,Own,Urban,22,Townhouse,4,2,62,Part-time
